"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","DE","Germany",0.223911570,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EE","Estonia",1.264223710,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EL","Greece",0.018727890,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EU27_21","EU (without UK)",0.904223000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EU27_UK_21","EU (with UK until 2019)",0.728593000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EUEEA30_21","EU/EEA (without UK)",0.895923000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",0.724481000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","FI","Finland",36.045643040,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","HU","Hungary",0.108409150,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","LU","Luxembourg",0.201010960,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","LV","Latvia",0.049308900,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","NL","Netherlands",0.049711320,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","NO","Norway",0.450798860,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","RO","Romania",0.043354450,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","SE","Sweden",0.574955080,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","SI","Slovenia",0.238140090,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","SK","Slovakia",0.052969510,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2009","UK","United Kingdom",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","AT","Austria",0.371353370,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","BE","Belgium",0.710535160,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","BG","Bulgaria",0.038262250,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","CZ","Czechia",0.074809070,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","DE","Germany",2.468826290,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EE","Estonia",0.362112470,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EL","Greece",0.009005460,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EU27_21","EU (without UK)",1.369090000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EU27_UK_21","EU (with UK until 2019)",1.130372000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EUEEA30_21","EU/EEA (without UK)",1.354073000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",1.121136000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","FI","Finland",27.061766890,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","HU","Hungary",0.109834750,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","LU","Luxembourg",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","LV","Latvia",0.183558800,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","NL","Netherlands",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","NO","Norway",0.440396290,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","PL","Poland",-,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","RO","Romania",0.019560360,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","SE","Sweden",4.444696370,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","SI","Slovenia",0.819087290,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","SK","Slovakia",0.016325960,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2010","UK","United Kingdom",0.001588150,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","AT","Austria",0.422848660,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","BE","Belgium",1.138438460,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","BG","Bulgaria",0.042146330,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","CZ","Czechia",0.088642910,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","DE","Germany",0.380849580,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EE","Estonia",0.907441130,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EL","Greece",0.027047140,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EU27_21","EU (without UK)",0.785430000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EU27_UK_21","EU (with UK until 2019)",0.668226000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EUEEA30_21","EU/EEA (without UK)",0.780405000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",0.665275000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","FI","Finland",34.048968900,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","FR","France",0.163804740,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","HU","Hungary",0.069153950,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","LU","Luxembourg",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","LV","Latvia",0.184239240,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","NL","Netherlands",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","NO","Norway",0.408751580,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","PL","Poland",0.020185680,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","RO","Romania",0.019246990,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","SE","Sweden",3.718545620,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","SI","Slovenia",0.810608380,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","SK","Slovakia",0.052154450,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2011","UK","United Kingdom",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","AT","Austria",2.584323060,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","BE","Belgium",1.347861690,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","BG","Bulgaria",0.043355550,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","CZ","Czechia",0.092454680,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","DE","Germany",3.549132640,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EE","Estonia",1.446868440,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EL","Greece",0.008857260,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EU27_21","EU (without UK)",1.265858000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EU27_UK_21","EU (with UK until 2019)",1.078149000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EUEEA30_21","EU/EEA (without UK)",1.250380000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",1.067052000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","FI","Finland",15.525612770,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","FR","France",0.263520460,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","HR","Croatia",-,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","HU","Hungary",0.082028730,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","IE","Ireland",0.020351470,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","LU","Luxembourg",4.332270490,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","LV","Latvia",0.583605220,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","NL","Netherlands",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","NO","Norway",0.090162010,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","PL","Poland",0.007669790,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","RO","Romania",0.014344880,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","SE","Sweden",0.492030100,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","SI","Slovenia",8.514823280,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","SK","Slovakia",0.103891070,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2012","UK","United Kingdom",0.001553490,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","AT","Austria",0.400214140,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","BE","Belgium",0.178133050,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","BG","Bulgaria",0.206077890,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","CY","Cyprus",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","CZ","Czechia",0.112547230,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","DE","Germany",0.199666510,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EE","Estonia",1.422842570,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EL","Greece",-,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EU27_21","EU (without UK)",0.503205000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EU27_UK_21","EU (with UK until 2019)",0.438279000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EUEEA30_21","EU/EEA (without UK)",0.498625000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",0.434931000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","FI","Finland",31.200179160,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","FR","France",0.023853540,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","HR","Croatia",0.139385370,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","HU","Hungary",0.021282550,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","IE","Ireland",0.022568240,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","IT","Italy",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","LU","Luxembourg",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","LV","Latvia",0.399783140,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","NL","Netherlands",0.006211770,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","NO","Norway",0.097801150,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","PL","Poland",0.020344880,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","RO","Romania",0.019395930,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","SE","Sweden",1.257975250,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","SI","Slovenia",0.292647920,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","SK","Slovakia",0.249560830,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2013","UK","United Kingdom",0.006326510,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","AT","Austria",0.907498560,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","BE","Belgium",0.681155920,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","BG","Bulgaria",0.119130360,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","CY","Cyprus",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","CZ","Czechia",0.027413540,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","DE","Germany",0.709841270,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EE","Estonia",1.963640540,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EL","Greece",0.020729300,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EU27_21","EU (without UK)",0.870064000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EU27_UK_21","EU (with UK until 2019)",0.757147000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EUEEA30_21","EU/EEA (without UK)",0.869759000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",0.758043000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","FI","Finland",38.266529560,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","FR","France",0.168242790,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","HR","Croatia",4.983716920,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","HU","Hungary",0.060933420,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","IT","Italy",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","LU","Luxembourg",0.523122340,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","LV","Latvia",0.294555710,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","NL","Netherlands",0.005342570,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","NO","Norway",0.844253530,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","PL","Poland",0.135852930,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","RO","Romania",0.072325360,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","SE","Sweden",4.333908000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","SI","Slovenia",1.230590340,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","SK","Slovakia",0.245170340,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2014","UK","United Kingdom",0.008189960,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","AT","Austria",0.252384850,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","BE","Belgium",0.390397430,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","BG","Bulgaria",0.014283850,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","CY","Cyprus",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","CZ","Czechia",0.069011470,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","DE","Germany",1.006055790,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EE","Estonia",1.078164050,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EL","Greece",0.009771960,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EU27_21","EU (without UK)",0.764803000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EU27_UK_21","EU (with UK until 2019)",0.653555000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EUEEA30_21","EU/EEA (without UK)",0.756053000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","EUEEAUK_21","EU/EEA (with UK until 2019)",0.647345000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","FI","Finland",26.825365420,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","FR","France",0.231776780,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","HR","Croatia",0.245563010,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","HU","Hungary",0.091565730,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","LU","Luxembourg",2.380731240,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","LV","Latvia",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","NL","Netherlands",0.006902160,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","NO","Norway",0.109922200,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","PL","Poland",0.014909260,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","PT","Portugal",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","RO","Romania",0.029127510,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","SE","Sweden",2.903872510,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","SI","Slovenia",0.382347690,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","SK","Slovakia",0.382637710,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2015","UK","United Kingdom",0.006495340,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","AT","Austria",0.333747500,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","BE","Belgium",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","BG","Bulgaria",0.142416000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","CY","Cyprus",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","CZ","Czechia",0.108766640,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","DE","Germany",0.344193690,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EE","Estonia",0.824616640,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EL","Greece",0.011649380,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","ES","Spain",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EU27_21","EU (without UK)",0.502000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EU27_UK_21","EU (with UK until 2019)",0.436942000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EUEEA30_21","EU/EEA (without UK)",0.498396000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",0.434465000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","FI","Finland",29.941309520,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","FR","France",0.095101830,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","HR","Croatia",-,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","HU","Hungary",0.070474560,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","IT","Italy",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","LU","Luxembourg",0.167475490,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","LV","Latvia",0.387472330,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","NL","Netherlands",0.012198630,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","NO","Norway",0.194721720,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","PL","Poland",0.020435070,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","PT","Portugal",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","RO","Romania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","SE","Sweden",0.918702840,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","SI","Slovenia",0.621962540,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","SK","Slovakia",0.102776600,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2016","UK","United Kingdom",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","AT","Austria",1.009234730,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","BE","Belgium",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","BG","Bulgaria",0.116504600,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","CY","Cyprus",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","CZ","Czechia",0.166543180,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","DE","Germany",2.070564180,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EE","Estonia",1.903200410,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EL","Greece",0.018790930,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","ES","Spain",0.002225140,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EU27_21","EU (without UK)",0.931052000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EU27_UK_21","EU (with UK until 2019)",0.809808000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EUEEA30_21","EU/EEA (without UK)",0.925975000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",0.806634000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","FI","Finland",22.519804990,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","FR","France",0.376389200,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","HR","Croatia",9.628207180,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","HU","Hungary",0.163106200,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","IE","Ireland",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","IT","Italy",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","LT","Lithuania",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","LU","Luxembourg",2.469900310,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","LV","Latvia",0.195547180,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","MT","Malta",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","NL","Netherlands",0.034795230,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","NO","Norway",0.501428450,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","PL","Poland",0.036775980,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","PT","Portugal",0.000000000,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","RO","Romania",0.060942080,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","SE","Sweden",1.574469910,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","SI","Slovenia",3.733790410,""
"Hantavirus infection","All cases","Age standardised rate","N/100000","2017","SK","Slovakia",0.954831980,""
